# z r Bz Br
#--------------------
 -29 35 0.285732 -0.013913
 -29 36 0.286359 -0.014105
 -29 37 0.287016 -0.014257
 -29 38 0.287723 -0.01447
 -29 39 0.288378 -0.014648
 -29 40 0.289074 -0.014797
 -29 41 0.289765 -0.014964
 -29 42 0.290448 -0.015063
 -29 43 0.29118 -0.015207
 -29 44 0.291834 -0.015295
 -29 45 0.292607 -0.015339
 -29 46 0.293282 -0.015428
 -29 47 0.294005 -0.015491
 -29 48 0.294691 -0.01554
 -29 49 0.295417 -0.015516
 -29 50 0.296119 -0.015544
 -28 0 0.274407 0
 -28 1 0.274298 -0.000463
 -28 2 0.274344 -0.00091
 -28 3 0.274396 -0.001347
 -28 4 0.274432 -0.001826
 -28 5 0.274563 -0.002286
 -28 6 0.274689 -0.002713
 -28 7 0.274832 -0.003167
 -28 8 0.274948 -0.00363
 -28 9 0.275142 -0.004074
 -28 10 0.275361 -0.004539
 -28 11 0.275586 -0.004982
 -28 12 0.275738 -0.005361
 -28 13 0.27606 -0.005817
 -28 14 0.276318 -0.006247
 -28 15 0.276619 -0.006667
 -28 16 0.276951 -0.007068
 -28 17 0.277298 -0.007504
 -28 18 0.277659 -0.007876
 -28 19 0.278053 -0.008259
 -28 20 0.278426 -0.008667
 -28 21 0.278847 -0.009016
 -28 22 0.279279 -0.009393
 -28 23 0.279733 -0.009761
 -28 24 0.280148 -0.010088
 -28 25 0.280684 -0.010444
 -28 26 0.281167 -0.010757
 -28 27 0.281716 -0.011068
 -28 28 0.282216 -0.011411
 -28 29 0.28277 -0.01172
 -28 30 0.283327 -0.011996
 -28 31 0.283928 -0.01223
 -28 32 0.284487 -0.012506
 -28 33 0.285102 -0.012775
 -28 34 0.28569 -0.013017
 -28 35 0.28631 -0.013215
 -28 36 0.286959 -0.013452
 -28 37 0.287578 -0.013622
 -28 38 0.288226 -0.013809
 -28 39 0.288924 -0.013978
 -28 40 0.289635 -0.014083
 -28 41 0.290211 -0.014258
 -28 42 0.290915 -0.014372
 -28 43 0.291622 -0.014489
 -28 44 0.292318 -0.014564
 -28 45 0.292981 -0.014664
 -28 46 0.293631 -0.014729
 -28 47 0.294415 -0.014771
 -28 48 0.295026 -0.014809
 -28 49 0.295752 -0.014832
 -28 50 0.296413 -0.014853
 -27 0 0.275235 0
 -27 1 0.275174 -0.000449
 -27 2 0.275244 -0.000858
 -27 3 0.275264 -0.00131
 -27 4 0.275344 -0.001749
 -27 5 0.275458 -0.002194
 -27 6 0.27556 -0.002614
 -27 7 0.275689 -0.003054
 -27 8 0.275829 -0.00347
 -27 9 0.276023 -0.003894
 -27 10 0.276224 -0.004321
 -27 11 0.276432 -0.004735
 -27 12 0.276665 -0.005128
 -27 13 0.276922 -0.005557
 -27 14 0.277191 -0.005963
 -27 15 0.27748 -0.006342
 -27 16 0.277794 -0.00674
 -27 17 0.27812 -0.007133
 -27 18 0.278446 -0.007512
 -27 19 0.278842 -0.007876
 -27 20 0.279223 -0.008257
 -27 21 0.279641 -0.008608
 -27 22 0.280055 -0.008944
 -27 23 0.280503 -0.009285
 -27 24 0.280926 -0.009628
 -27 25 0.281376 -0.009941
 -27 26 0.28189 -0.010292
 -27 27 0.282401 -0.010588
 -27 28 0.282906 -0.010876
 -27 29 0.283408 -0.011161
 -27 30 0.283985 -0.01143
 -27 31 0.284553 -0.011675
 -27 32 0.285125 -0.011938
 -27 33 0.285689 -0.012207
 -27 34 0.286294 -0.012408
 -27 35 0.286913 -0.012574
 -27 36 0.287484 -0.012824
 -27 37 0.288141 -0.013001
 -27 38 0.28878 -0.013171
 -27 39 0.289383 -0.013321
 -27 40 0.290045 -0.013486
 -27 41 0.29074 -0.0136
 -27 42 0.291362 -0.013731
 -27 43 0.292004 -0.013828
 -27 44 0.292704 -0.013882
 -27 45 0.293357 -0.014029
 -27 46 0.294044 -0.014031
 -27 47 0.294704 -0.014099
 -27 48 0.295394 -0.014138
 -27 49 0.296062 -0.014142
 -27 50 0.296725 -0.014163
 -26 0 0.276068 0
 -26 1 0.276066 -0.000422
 -26 2 0.276109 -0.000833
 -26 3 0.276126 -0.001238
 -26 4 0.276263 -0.001667
 -26 5 0.276299 -0.002079
 -26 6 0.276414 -0.00249
 -26 7 0.27654 -0.002912
 -26 8 0.27668 -0.003298
 -26 9 0.276877 -0.003721
 -26 10 0.27703 -0.004115
 -26 11 0.277261 -0.004512
 -26 12 0.277476 -0.004903
 -26 13 0.277766 -0.005289
 -26 14 0.278006 -0.005669
 -26 15 0.27826 -0.006052
 -26 16 0.278622 -0.00642
 -26 17 0.278914 -0.006809
 -26 18 0.279237 -0.007169
 -26 19 0.279617 -0.007525
 -26 20 0.279994 -0.007857
 -26 21 0.280401 -0.008218
 -26 22 0.280779 -0.008523
 -26 23 0.28122 -0.008887
 -26 24 0.281642 -0.009165
 -26 25 0.282089 -0.009508
 -26 26 0.282592 -0.009784
 -26 27 0.283079 -0.010079
 -26 28 0.283595 -0.010377
 -26 29 0.284044 -0.010645
 -26 30 0.284636 -0.010907
 -26 31 0.28517 -0.011128
 -26 32 0.285742 -0.011381
 -26 33 0.286271 -0.01159
 -26 34 0.286855 -0.011789
 -26 35 0.287458 -0.012029
 -26 36 0.288051 -0.012175
 -26 37 0.288668 -0.012404
 -26 38 0.289267 -0.012529
 -26 39 0.289873 -0.012702
 -26 40 0.290536 -0.012821
 -26 41 0.291132 -0.012942
 -26 42 0.291812 -0.013076
 -26 43 0.292435 -0.013168
 -26 44 0.29309 -0.013244
 -26 45 0.29376 -0.013306
 -26 46 0.294376 -0.013386
 -26 47 0.295036 -0.013439
 -26 48 0.295724 -0.013469
 -26 49 0.296373 -0.013484
 -26 50 0.296983 -0.013486
 -25 0 0.276868 0
 -25 1 0.276858 -0.000369
 -25 2 0.276924 -0.000782
 -25 3 0.276944 -0.00117
 -25 4 0.277047 -0.001567
 -25 5 0.277093 -0.001978
 -25 6 0.277227 -0.002367
 -25 7 0.277331 -0.002761
 -25 8 0.277484 -0.003143
 -25 9 0.277631 -0.003537
 -25 10 0.277839 -0.003903
 -25 11 0.27802 -0.004304
 -25 12 0.278267 -0.004684
 -25 13 0.278519 -0.005044
 -25 14 0.278749 -0.00541
 -25 15 0.279087 -0.005743
 -25 16 0.279314 -0.006152
 -25 17 0.279634 -0.006492
 -25 18 0.280007 -0.006828
 -25 19 0.280377 -0.007168
 -25 20 0.280685 -0.007468
 -25 21 0.281088 -0.007808
 -25 22 0.281447 -0.008125
 -25 23 0.281898 -0.008423
 -25 24 0.28232 -0.008738
 -25 25 0.282784 -0.009024
 -25 26 0.283243 -0.009305
 -25 27 0.283728 -0.009598
 -25 28 0.28422 -0.009873
 -25 29 0.284689 -0.010106
 -25 30 0.285225 -0.01035
 -25 31 0.285776 -0.010576
 -25 32 0.28631 -0.010808
 -25 33 0.286846 -0.01104
 -25 34 0.287395 -0.01126
 -25 35 0.28797 -0.011449
 -25 36 0.288547 -0.011618
 -25 37 0.289163 -0.011783
 -25 38 0.289756 -0.011896
 -25 39 0.290305 -0.012068
 -25 40 0.290982 -0.0122
 -25 41 0.291582 -0.012333
 -25 42 0.292194 -0.012409
 -25 43 0.292856 -0.012527
 -25 44 0.293461 -0.012619
 -25 45 0.294075 -0.012684
 -25 46 0.294733 -0.012728
 -25 47 0.295359 -0.012783
 -25 48 0.296021 -0.012815
 -25 49 0.296621 -0.012863
 -25 50 0.297281 -0.012858
 -24 0 0.277688 0
 -24 1 0.277649 -0.000373
 -24 2 0.277674 -0.000757
 -24 3 0.277705 -0.001139
 -24 4 0.277792 -0.001519
 -24 5 0.277876 -0.001884
 -24 6 0.278015 -0.002242
 -24 7 0.278073 -0.002615
 -24 8 0.278275 -0.002994
 -24 9 0.278403 -0.00338
 -24 10 0.278592 -0.003739
 -24 11 0.278818 -0.004085
 -24 12 0.279007 -0.004428
 -24 13 0.279251 -0.00479
 -24 14 0.279503 -0.005136
 -24 15 0.279768 -0.005486
 -24 16 0.280055 -0.005843
 -24 17 0.280352 -0.006139
 -24 18 0.280681 -0.006475
 -24 19 0.281056 -0.006785
 -24 20 0.281407 -0.007136
 -24 21 0.281772 -0.007422
 -24 22 0.282123 -0.007744
 -24 23 0.282536 -0.007996
 -24 24 0.282981 -0.008323
 -24 25 0.283424 -0.008577
 -24 26 0.28386 -0.008863
 -24 27 0.284293 -0.009125
 -24 28 0.284832 -0.009364
 -24 29 0.285261 -0.009617
 -24 30 0.285808 -0.00981
 -24 31 0.286292 -0.010079
 -24 32 0.286815 -0.010276
 -24 33 0.287373 -0.010478
 -24 34 0.287932 -0.010658
 -24 35 0.288481 -0.010837
 -24 36 0.289042 -0.011018
 -24 37 0.289626 -0.011189
 -24 38 0.290214 -0.011336
 -24 39 0.290799 -0.011477
 -24 40 0.291381 -0.011582
 -24 41 0.29201 -0.011704
 -24 42 0.292544 -0.011809
 -24 43 0.293222 -0.01193
 -24 44 0.29382 -0.011984
 -24 45 0.294398 -0.01206
 -24 46 0.295055 -0.012091
 -24 47 0.295673 -0.012157
 -24 48 0.29632 -0.012166
 -24 49 0.296914 -0.012223
 -24 50 0.297534 -0.012245
 -23 0 0.278431 0
 -23 1 0.278384 -0.000361
 -23 2 0.278382 -0.000705
 -23 3 0.278467 -0.001071
 -23 4 0.278521 -0.001429
 -23 5 0.278596 -0.00179
 -23 6 0.2787 -0.002137
 -23 7 0.278821 -0.002489
 -23 8 0.278971 -0.002839
 -23 9 0.279132 -0.003186
 -23 10 0.27931 -0.003549
 -23 11 0.279479 -0.003881
 -23 12 0.279688 -0.004219
 -23 13 0.279968 -0.004561
 -23 14 0.280187 -0.004884
 -23 15 0.280466 -0.005205
 -23 16 0.280753 -0.005501
 -23 17 0.281039 -0.005869
 -23 18 0.281378 -0.006147
 -23 19 0.281694 -0.006449
 -23 20 0.28202 -0.006748
 -23 21 0.282409 -0.007037
 -23 22 0.282786 -0.007335
 -23 23 0.283192 -0.007612
 -23 24 0.283588 -0.007878
 -23 25 0.284012 -0.008148
 -23 26 0.284467 -0.008399
 -23 27 0.284914 -0.008649
 -23 28 0.285381 -0.00888
 -23 29 0.285838 -0.00912
 -23 30 0.286323 -0.009344
 -23 31 0.286832 -0.009545
 -23 32 0.287351 -0.009739
 -23 33 0.287883 -0.009969
 -23 34 0.288395 -0.0101
 -23 35 0.288951 -0.010304
 -23 36 0.28948 -0.010491
 -23 37 0.290061 -0.010601
 -23 38 0.290643 -0.010749
 -23 39 0.291207 -0.010884
 -23 40 0.291782 -0.011022
 -23 41 0.292365 -0.011137
 -23 42 0.292933 -0.011225
 -23 43 0.293555 -0.011229
 -23 44 0.294168 -0.011374
 -23 45 0.294773 -0.011432
 -23 46 0.29536 -0.011503
 -23 47 0.295963 -0.011552
 -23 48 0.296605 -0.011582
 -23 49 0.297198 -0.011587
 -23 50 0.297773 -0.011636
 -22 0 0.279065 0
 -22 1 0.279071 -0.000324
 -22 2 0.279123 -0.000666
 -22 3 0.279162 -0.001017
 -22 4 0.279258 -0.001364
 -22 5 0.279299 -0.001694
 -22 6 0.279432 -0.002012
 -22 7 0.279506 -0.002369
 -22 8 0.279692 -0.002709
 -22 9 0.279825 -0.003013
 -22 10 0.279978 -0.003348
 -22 11 0.280166 -0.003673
 -22 12 0.280378 -0.003995
 -22 13 0.280609 -0.0043
 -22 14 0.280854 -0.00463
 -22 15 0.281099 -0.004925
 -22 16 0.28139 -0.005243
 -22 17 0.281676 -0.005532
 -22 18 0.281974 -0.005842
 -22 19 0.282321 -0.006125
 -22 20 0.282655 -0.0064
 -22 21 0.283006 -0.00667
 -22 22 0.283374 -0.006935
 -22 23 0.283798 -0.00723
 -22 24 0.284134 -0.007476
 -22 25 0.284611 -0.007701
 -22 26 0.284995 -0.007964
 -22 27 0.285461 -0.008197
 -22 28 0.285923 -0.008408
 -22 29 0.286381 -0.008631
 -22 30 0.286821 -0.008842
 -22 31 0.287331 -0.009047
 -22 32 0.287855 -0.009226
 -22 33 0.28833 -0.00942
 -22 34 0.288889 -0.009572
 -22 35 0.289415 -0.009748
 -22 36 0.289946 -0.00989
 -22 37 0.290479 -0.010064
 -22 38 0.291053 -0.010202
 -22 39 0.291576 -0.010323
 -22 40 0.292188 -0.010419
 -22 41 0.292737 -0.010535
 -22 42 0.293323 -0.010644
 -22 43 0.293904 -0.010707
 -22 44 0.29449 -0.010816
 -22 45 0.29507 -0.010857
 -22 46 0.29564 -0.010905
 -22 47 0.296251 -0.010956
 -22 48 0.296822 -0.011005
 -22 49 0.297444 -0.011001
 -22 50 0.298056 -0.010952
 -21 0 0.279722 0
 -21 1 0.279752 -0.00031
 -21 2 0.279761 -0.000648
 -21 3 0.279812 -0.000967
 -21 4 0.279877 -0.001288
 -21 5 0.279953 -0.001617
 -21 6 0.280077 -0.001933
 -21 7 0.280174 -0.002235
 -21 8 0.28031 -0.002555
 -21 9 0.280471 -0.002862
 -21 10 0.280634 -0.003172
 -21 11 0.280814 -0.003477
 -21 12 0.281019 -0.003786
 -21 13 0.281229 -0.004086
 -21 14 0.281481 -0.004373
 -21 15 0.281733 -0.004673
 -21 16 0.281997 -0.004957
 -21 17 0.282281 -0.005248
 -21 18 0.282599 -0.005502
 -21 19 0.282922 -0.005794
 -21 20 0.283229 -0.00606
 -21 21 0.283604 -0.006311
 -21 22 0.283935 -0.006581
 -21 23 0.284328 -0.006815
 -21 24 0.284716 -0.007083
 -21 25 0.285129 -0.007323
 -21 26 0.28553 -0.007522
 -21 27 0.285957 -0.00775
 -21 28 0.286428 -0.007966
 -21 29 0.286855 -0.008176
 -21 30 0.287313 -0.008401
 -21 31 0.287807 -0.008574
 -21 32 0.28832 -0.008743
 -21 33 0.288819 -0.00892
 -21 34 0.289314 -0.009074
 -21 35 0.289809 -0.009232
 -21 36 0.290357 -0.009343
 -21 37 0.290922 -0.009525
 -21 38 0.291424 -0.009642
 -21 39 0.291966 -0.009765
 -21 40 0.292513 -0.009868
 -21 41 0.293095 -0.009949
 -21 42 0.293658 -0.010038
 -21 43 0.294199 -0.010147
 -21 44 0.294806 -0.010204
 -21 45 0.295351 -0.010268
 -21 46 0.295932 -0.010316
 -21 47 0.296518 -0.010359
 -21 48 0.297078 -0.010384
 -21 49 0.29768 -0.010416
 -21 50 0.298241 -0.010436
 -20 0 0.280384 0
 -20 1 0.28035 -0.000307
 -20 2 0.280416 -0.000603
 -20 3 0.280395 -0.000912
 -20 4 0.280505 -0.001211
 -20 5 0.280585 -0.001508
 -20 6 0.280686 -0.001804
 -20 7 0.28079 -0.002116
 -20 8 0.280922 -0.002402
 -20 9 0.281071 -0.002702
 -20 10 0.28123 -0.003006
 -20 11 0.281418 -0.003285
 -20 12 0.281618 -0.003572
 -20 13 0.281837 -0.00385
 -20 14 0.282071 -0.004128
 -20 15 0.282319 -0.004423
 -20 16 0.282581 -0.004681
 -20 17 0.282831 -0.004951
 -20 18 0.283157 -0.005226
 -20 19 0.283443 -0.005458
 -20 20 0.283782 -0.005723
 -20 21 0.284137 -0.005976
 -20 22 0.284469 -0.006209
 -20 23 0.284864 -0.006436
 -20 24 0.285229 -0.006666
 -20 25 0.285641 -0.006884
 -20 26 0.286047 -0.007114
 -20 27 0.286445 -0.007322
 -20 28 0.286895 -0.007506
 -20 29 0.287352 -0.00772
 -20 30 0.287808 -0.007888
 -20 31 0.288283 -0.00806
 -20 32 0.288746 -0.008261
 -20 33 0.289241 -0.008411
 -20 34 0.289735 -0.008566
 -20 35 0.290239 -0.0087
 -20 36 0.290736 -0.008868
 -20 37 0.291285 -0.008978
 -20 38 0.291785 -0.009114
 -20 39 0.292329 -0.009227
 -20 40 0.292845 -0.009315
 -20 41 0.293407 -0.009408
 -20 42 0.293952 -0.009513
 -20 43 0.29452 -0.009579
 -20 44 0.295065 -0.009648
 -20 45 0.295634 -0.009696
 -20 46 0.296202 -0.009744
 -20 47 0.296778 -0.009774
 -20 48 0.297319 -0.009833
 -20 49 0.297886 -0.00981
 -20 50 0.298472 -0.009838
 -19 0 0.280917 0
 -19 1 0.280971 -0.000284
 -19 2 0.280982 -0.000577
 -19 3 0.281012 -0.000868
 -19 4 0.281087 -0.001145
 -19 5 0.28116 -0.001434
 -19 6 0.281244 -0.001718
 -19 7 0.281373 -0.001996
 -19 8 0.281513 -0.002265
 -19 9 0.281637 -0.002548
 -19 10 0.281802 -0.002811
 -19 11 0.28199 -0.003103
 -19 12 0.282173 -0.003365
 -19 13 0.282412 -0.003622
 -19 14 0.282627 -0.003908
 -19 15 0.282847 -0.004142
 -19 16 0.283125 -0.004409
 -19 17 0.283382 -0.004655
 -19 18 0.283687 -0.004911
 -19 19 0.283986 -0.005161
 -19 20 0.284343 -0.005358
 -19 21 0.284634 -0.005645
 -19 22 0.284983 -0.005843
 -19 23 0.285343 -0.006068
 -19 24 0.285739 -0.006271
 -19 25 0.286106 -0.006497
 -19 26 0.286526 -0.006706
 -19 27 0.286923 -0.006872
 -19 28 0.287328 -0.007099
 -19 29 0.28776 -0.007301
 -19 30 0.288237 -0.007431
 -19 31 0.288687 -0.007614
 -19 32 0.28916 -0.007767
 -19 33 0.289617 -0.007916
 -19 34 0.290089 -0.008074
 -19 35 0.290601 -0.008194
 -19 36 0.2911 -0.00835
 -19 37 0.291621 -0.008464
 -19 38 0.292144 -0.008573
 -19 39 0.292674 -0.008671
 -19 40 0.293176 -0.008788
 -19 41 0.293729 -0.008866
 -19 42 0.294245 -0.008895
 -19 43 0.294821 -0.009021
 -19 44 0.295349 -0.009067
 -19 45 0.295893 -0.009146
 -19 46 0.296456 -0.0092
 -19 47 0.297002 -0.009222
 -19 48 0.297559 -0.00925
 -19 49 0.298093 -0.009267
 -19 50 0.298653 -0.009315
 -18 0 0.28154 0
 -18 1 0.28152 -0.000251
 -18 2 0.28153 -0.000538
 -18 3 0.281597 -0.000806
 -18 4 0.281637 -0.001067
 -18 5 0.28172 -0.001343
 -18 6 0.281805 -0.001605
 -18 7 0.281906 -0.001876
 -18 8 0.282052 -0.002139
 -18 9 0.2822 -0.002403
 -18 10 0.28235 -0.00266
 -18 11 0.282514 -0.00293
 -18 12 0.282721 -0.00317
 -18 13 0.282911 -0.003423
 -18 14 0.283131 -0.003665
 -18 15 0.283386 -0.003899
 -18 16 0.283641 -0.004149
 -18 17 0.283911 -0.004386
 -18 18 0.284186 -0.004612
 -18 19 0.284495 -0.00484
 -18 20 0.28481 -0.005077
 -18 21 0.285127 -0.005299
 -18 22 0.285453 -0.0055
 -18 23 0.285815 -0.005703
 -18 24 0.286177 -0.005917
 -18 25 0.286563 -0.006112
 -18 26 0.286946 -0.006304
 -18 27 0.287364 -0.006487
 -18 28 0.287778 -0.006681
 -18 29 0.288172 -0.006834
 -18 30 0.288656 -0.006992
 -18 31 0.289068 -0.007135
 -18 32 0.289554 -0.007316
 -18 33 0.289995 -0.007484
 -18 34 0.290474 -0.007614
 -18 35 0.29097 -0.007697
 -18 36 0.291467 -0.007842
 -18 37 0.291981 -0.007945
 -18 38 0.292464 -0.008062
 -18 39 0.292999 -0.008154
 -18 40 0.293487 -0.008193
 -18 41 0.294008 -0.008341
 -18 42 0.294561 -0.008432
 -18 43 0.29507 -0.008503
 -18 44 0.295611 -0.008562
 -18 45 0.296152 -0.008595
 -18 46 0.296684 -0.008638
 -18 47 0.297229 -0.008678
 -18 48 0.29777 -0.008716
 -18 49 0.298314 -0.008759
 -18 50 0.298848 -0.008747
 -17 0 0.282016 0
 -17 1 0.282041 -0.000246
 -17 2 0.282052 -0.0005
 -17 3 0.282121 -0.000757
 -17 4 0.282165 -0.001016
 -17 5 0.282241 -0.001271
 -17 6 0.282338 -0.001511
 -17 7 0.282448 -0.00176
 -17 8 0.282561 -0.002009
 -17 9 0.282691 -0.002238
 -17 10 0.282874 -0.002483
 -17 11 0.283025 -0.002726
 -17 12 0.283213 -0.002991
 -17 13 0.28339 -0.003207
 -17 14 0.283617 -0.003448
 -17 15 0.283864 -0.003662
 -17 16 0.284122 -0.003885
 -17 17 0.284381 -0.004109
 -17 18 0.284674 -0.004327
 -17 19 0.28495 -0.004539
 -17 20 0.285251 -0.004754
 -17 21 0.285584 -0.004953
 -17 22 0.28591 -0.005171
 -17 23 0.286257 -0.005357
 -17 24 0.286622 -0.005547
 -17 25 0.286996 -0.005727
 -17 26 0.287376 -0.005907
 -17 27 0.28776 -0.006087
 -17 28 0.288175 -0.006244
 -17 29 0.288589 -0.006434
 -17 30 0.28901 -0.006568
 -17 31 0.289466 -0.006701
 -17 32 0.289931 -0.006863
 -17 33 0.290359 -0.006981
 -17 34 0.290832 -0.007106
 -17 35 0.291262 -0.007268
 -17 36 0.291776 -0.007361
 -17 37 0.292261 -0.007487
 -17 38 0.292771 -0.007566
 -17 39 0.293261 -0.007682
 -17 40 0.293777 -0.007764
 -17 41 0.294277 -0.007822
 -17 42 0.294809 -0.007885
 -17 43 0.295308 -0.007945
 -17 44 0.295862 -0.007989
 -17 45 0.296383 -0.00807
 -17 46 0.296876 -0.008102
 -17 47 0.297433 -0.008142
 -17 48 0.297973 -0.008182
 -17 49 0.298513 -0.008188
 -17 50 0.299043 -0.008212
 -16 0 0.282523 0
 -16 1 0.282528 -0.000231
 -16 2 0.282555 -0.000473
 -16 3 0.282586 -0.000707
 -16 4 0.282634 -0.000942
 -16 5 0.282727 -0.001187
 -16 6 0.28281 -0.001415
 -16 7 0.282926 -0.001633
 -16 8 0.283056 -0.001865
 -16 9 0.283154 -0.002095
 -16 10 0.28333 -0.00233
 -16 11 0.283499 -0.002548
 -16 12 0.283673 -0.002778
 -16 13 0.283894 -0.002992
 -16 14 0.284088 -0.003217
 -16 15 0.284303 -0.003413
 -16 16 0.284574 -0.003618
 -16 17 0.284846 -0.003837
 -16 18 0.285108 -0.004038
 -16 19 0.285399 -0.004237
 -16 20 0.285688 -0.004435
 -16 21 0.285992 -0.004636
 -16 22 0.286321 -0.004819
 -16 23 0.286667 -0.004974
 -16 24 0.287018 -0.005164
 -16 25 0.287384 -0.005357
 -16 26 0.287769 -0.005526
 -16 27 0.288157 -0.005685
 -16 28 0.288566 -0.005837
 -16 29 0.288961 -0.005976
 -16 30 0.289385 -0.006127
 -16 31 0.289822 -0.006269
 -16 32 0.290251 -0.006395
 -16 33 0.290674 -0.006547
 -16 34 0.291159 -0.006659
 -16 35 0.2916 -0.006763
 -16 36 0.292088 -0.006864
 -16 37 0.29257 -0.006948
 -16 38 0.293078 -0.007062
 -16 39 0.293533 -0.007155
 -16 40 0.294047 -0.007244
 -16 41 0.29454 -0.007309
 -16 42 0.295093 -0.007383
 -16 43 0.295548 -0.007467
 -16 44 0.296079 -0.007499
 -16 45 0.296593 -0.007542
 -16 46 0.297106 -0.007587
 -16 47 0.297658 -0.007621
 -16 48 0.298168 -0.007618
 -16 49 0.298688 -0.007665
 -16 50 0.299195 -0.007699
 -15 0 0.282961 0
 -15 1 0.282983 -0.000217
 -15 2 0.283007 -0.000432
 -15 3 0.283054 -0.000658
 -15 4 0.283119 -0.000883
 -15 5 0.283177 -0.001112
 -15 6 0.283284 -0.001309
 -15 7 0.283356 -0.001526
 -15 8 0.283491 -0.001757
 -15 9 0.283618 -0.001956
 -15 10 0.283788 -0.00217
 -15 11 0.283945 -0.002376
 -15 12 0.284131 -0.002594
 -15 13 0.284309 -0.00278
 -15 14 0.284525 -0.002991
 -15 15 0.284746 -0.003186
 -15 16 0.285015 -0.003376
 -15 17 0.285249 -0.003593
 -15 18 0.285504 -0.003769
 -15 19 0.285793 -0.003958
 -15 20 0.286085 -0.00414
 -15 21 0.286386 -0.004306
 -15 22 0.286725 -0.00449
 -15 23 0.287058 -0.00467
 -15 24 0.287418 -0.004823
 -15 25 0.287756 -0.004976
 -15 26 0.288166 -0.005129
 -15 27 0.288492 -0.005291
 -15 28 0.2889 -0.00545
 -15 29 0.289306 -0.005576
 -15 30 0.289719 -0.005717
 -15 31 0.290131 -0.005833
 -15 32 0.29056 -0.005964
 -15 33 0.291 -0.006104
 -15 34 0.29144 -0.006196
 -15 35 0.29191 -0.006299
 -15 36 0.292387 -0.006399
 -15 37 0.292847 -0.006504
 -15 38 0.293325 -0.006576
 -15 39 0.293788 -0.006656
 -15 40 0.29432 -0.006694
 -15 41 0.294782 -0.006805
 -15 42 0.2953 -0.006875
 -15 43 0.295791 -0.006912
 -15 44 0.296284 -0.006964
 -15 45 0.296797 -0.007025
 -15 46 0.297328 -0.007062
 -15 47 0.297818 -0.007102
 -15 48 0.298305 -0.007128
 -15 49 0.298876 -0.007145
 -15 50 0.299359 -0.007151
 -14 0 0.283381 0
 -14 1 0.283408 -0.00021
 -14 2 0.283438 -0.000417
 -14 3 0.283464 -0.000611
 -14 4 0.283522 -0.000824
 -14 5 0.283587 -0.001023
 -14 6 0.283683 -0.001219
 -14 7 0.283785 -0.001415
 -14 8 0.283896 -0.001623
 -14 9 0.284028 -0.001819
 -14 10 0.284195 -0.00201
 -14 11 0.284334 -0.002213
 -14 12 0.284519 -0.002398
 -14 13 0.284725 -0.002589
 -14 14 0.284903 -0.00278
 -14 15 0.285137 -0.002955
 -14 16 0.285372 -0.003141
 -14 17 0.285605 -0.003327
 -14 18 0.285904 -0.003493
 -14 19 0.286186 -0.003657
 -14 20 0.286462 -0.003836
 -14 21 0.286748 -0.004024
 -14 22 0.287089 -0.004156
 -14 23 0.287408 -0.004318
 -14 24 0.287749 -0.004474
 -14 25 0.288114 -0.004627
 -14 26 0.288457 -0.004778
 -14 27 0.288829 -0.00492
 -14 28 0.289241 -0.005035
 -14 29 0.289615 -0.005165
 -14 30 0.290034 -0.005295
 -14 31 0.290439 -0.005434
 -14 32 0.29085 -0.005548
 -14 33 0.291306 -0.00563
 -14 34 0.291737 -0.005747
 -14 35 0.292207 -0.005822
 -14 36 0.29266 -0.00592
 -14 37 0.293093 -0.006035
 -14 38 0.293559 -0.006112
 -14 39 0.294057 -0.006173
 -14 40 0.294509 -0.006283
 -14 41 0.29501 -0.006311
 -14 42 0.295491 -0.006375
 -14 43 0.295995 -0.006453
 -14 44 0.296502 -0.006477
 -14 45 0.296988 -0.006534
 -14 46 0.297497 -0.006572
 -14 47 0.298014 -0.006594
 -14 48 0.298493 -0.006611
 -14 49 0.29899 -0.006646
 -14 50 0.299533 -0.006644
 -13 0 0.283812 0
 -13 1 0.283805 -0.000184
 -13 2 0.283833 -0.000368
 -13 3 0.283861 -0.000563
 -13 4 0.283916 -0.000759
 -13 5 0.283977 -0.000938
 -13 6 0.284075 -0.001124
 -13 7 0.284169 -0.001307
 -13 8 0.284292 -0.001492
 -13 9 0.284443 -0.001671
 -13 10 0.284555 -0.001862
 -13 11 0.284725 -0.002036
 -13 12 0.284898 -0.002213
 -13 13 0.285094 -0.002385
 -13 14 0.285282 -0.002559
 -13 15 0.285508 -0.002732
 -13 16 0.285751 -0.002913
 -13 17 0.285973 -0.003058
 -13 18 0.286244 -0.00323
 -13 19 0.28651 -0.003402
 -13 20 0.28681 -0.003541
 -13 21 0.287104 -0.003698
 -13 22 0.287427 -0.003848
 -13 23 0.287743 -0.003978
 -13 24 0.288072 -0.00413
 -13 25 0.288418 -0.00427
 -13 26 0.288772 -0.004396
 -13 27 0.289159 -0.00451
 -13 28 0.289517 -0.004658
 -13 29 0.289911 -0.004777
 -13 30 0.290314 -0.004898
 -13 31 0.290724 -0.005
 -13 32 0.291132 -0.005098
 -13 33 0.291571 -0.005205
 -13 34 0.292009 -0.005311
 -13 35 0.29242 -0.005402
 -13 36 0.29288 -0.005498
 -13 37 0.293329 -0.005559
 -13 38 0.293793 -0.005657
 -13 39 0.294276 -0.005708
 -13 40 0.29473 -0.005777
 -13 41 0.295213 -0.005829
 -13 42 0.295705 -0.005898
 -13 43 0.296192 -0.005942
 -13 44 0.296665 -0.005989
